label_all,category,cb_all,title1,date,news,urls
10156,기타,우리기술투자,"가상화폐관련주, 정뷰 규제 가능성에 일제히 약세",2017-12-11,"가상화폐 관련주가 정부 규제 가능성에 일제히 약세를 보이고 있다.11일 오전 9시 7분 현재 한일진공(123840)은 26.39%, 디지탈옵틱(106520)은 16.27%, 케이피엠테크(042040)는 3.95% 하락하고 있다. 케이피엠테크와 디지털옵틱, 한일진공은 최근 가상화폐 거래소서비스를 위한 컨소시엄을 구성한 회사다.비티씨코리아닷컴의 지분을 보유한 옴니텔(057680)과 자회사가 가상화폐 거래소 서비스를 시작한 SCI평가정보(036120)도 16~18% 하락하고 있다. 포스링크와 우리기술투자(041190)도 약세를 나타내고 있다.정부는 현재 가상화폐 열풍을 위험한 투기 상황으로 보고 대책을 고민하고 있다. 특히 가상화폐에 대한 대응책을 마련하는 정부 부처 태스크포스(TF)의 주무부처가 법무부로 바뀌면서 강력한 규제안이 나올 수 있다는 이야기도 나오고 있다.지난 8일 정부 관계자들에 따르면 법무부는 가상화폐 관련 범죄를 고려해 강력한 규제안을 검토하고 있는 것으로 알려졌다. 일각에서는 거래소 영업 전면 금지도 언급되고 있는 것으로 전해진다. 다만 법무부 외 정부 부처들은 거래소 영업 금지에 대해서는 신중한 모습을 보이고 있다.[안소영 기자 seenrun",https://finance.naver.com/news/market_special_read.nhn?article_id=0000392115&office_id=366&type=title&keyword=
10156,기타,디지탈옵틱,"가상화폐관련주, 정뷰 규제 가능성에 일제히 약세",2017-12-11,"가상화폐 관련주가 정부 규제 가능성에 일제히 약세를 보이고 있다.11일 오전 9시 7분 현재 한일진공(123840)은 26.39%, 디지탈옵틱(106520)은 16.27%, 케이피엠테크(042040)는 3.95% 하락하고 있다. 케이피엠테크와 디지털옵틱, 한일진공은 최근 가상화폐 거래소서비스를 위한 컨소시엄을 구성한 회사다.비티씨코리아닷컴의 지분을 보유한 옴니텔(057680)과 자회사가 가상화폐 거래소 서비스를 시작한 SCI평가정보(036120)도 16~18% 하락하고 있다. 포스링크와 우리기술투자(041190)도 약세를 나타내고 있다.정부는 현재 가상화폐 열풍을 위험한 투기 상황으로 보고 대책을 고민하고 있다. 특히 가상화폐에 대한 대응책을 마련하는 정부 부처 태스크포스(TF)의 주무부처가 법무부로 바뀌면서 강력한 규제안이 나올 수 있다는 이야기도 나오고 있다.지난 8일 정부 관계자들에 따르면 법무부는 가상화폐 관련 범죄를 고려해 강력한 규제안을 검토하고 있는 것으로 알려졌다. 일각에서는 거래소 영업 전면 금지도 언급되고 있는 것으로 전해진다. 다만 법무부 외 정부 부처들은 거래소 영업 금지에 대해서는 신중한 모습을 보이고 있다.[안소영 기자 seenrun",https://finance.naver.com/news/market_special_read.nhn?article_id=0000392115&office_id=366&type=title&keyword=
10156,기타,한일진공,"가상화폐관련주, 정뷰 규제 가능성에 일제히 약세",2017-12-11,"가상화폐 관련주가 정부 규제 가능성에 일제히 약세를 보이고 있다.11일 오전 9시 7분 현재 한일진공(123840)은 26.39%, 디지탈옵틱(106520)은 16.27%, 케이피엠테크(042040)는 3.95% 하락하고 있다. 케이피엠테크와 디지털옵틱, 한일진공은 최근 가상화폐 거래소서비스를 위한 컨소시엄을 구성한 회사다.비티씨코리아닷컴의 지분을 보유한 옴니텔(057680)과 자회사가 가상화폐 거래소 서비스를 시작한 SCI평가정보(036120)도 16~18% 하락하고 있다. 포스링크와 우리기술투자(041190)도 약세를 나타내고 있다.정부는 현재 가상화폐 열풍을 위험한 투기 상황으로 보고 대책을 고민하고 있다. 특히 가상화폐에 대한 대응책을 마련하는 정부 부처 태스크포스(TF)의 주무부처가 법무부로 바뀌면서 강력한 규제안이 나올 수 있다는 이야기도 나오고 있다.지난 8일 정부 관계자들에 따르면 법무부는 가상화폐 관련 범죄를 고려해 강력한 규제안을 검토하고 있는 것으로 알려졌다. 일각에서는 거래소 영업 전면 금지도 언급되고 있는 것으로 전해진다. 다만 법무부 외 정부 부처들은 거래소 영업 금지에 대해서는 신중한 모습을 보이고 있다.[안소영 기자 seenrun",https://finance.naver.com/news/market_special_read.nhn?article_id=0000392115&office_id=366&type=title&keyword=
10156,기타,케이피엠테크,"가상화폐관련주, 정뷰 규제 가능성에 일제히 약세",2017-12-11,"가상화폐 관련주가 정부 규제 가능성에 일제히 약세를 보이고 있다.11일 오전 9시 7분 현재 한일진공(123840)은 26.39%, 디지탈옵틱(106520)은 16.27%, 케이피엠테크(042040)는 3.95% 하락하고 있다. 케이피엠테크와 디지털옵틱, 한일진공은 최근 가상화폐 거래소서비스를 위한 컨소시엄을 구성한 회사다.비티씨코리아닷컴의 지분을 보유한 옴니텔(057680)과 자회사가 가상화폐 거래소 서비스를 시작한 SCI평가정보(036120)도 16~18% 하락하고 있다. 포스링크와 우리기술투자(041190)도 약세를 나타내고 있다.정부는 현재 가상화폐 열풍을 위험한 투기 상황으로 보고 대책을 고민하고 있다. 특히 가상화폐에 대한 대응책을 마련하는 정부 부처 태스크포스(TF)의 주무부처가 법무부로 바뀌면서 강력한 규제안이 나올 수 있다는 이야기도 나오고 있다.지난 8일 정부 관계자들에 따르면 법무부는 가상화폐 관련 범죄를 고려해 강력한 규제안을 검토하고 있는 것으로 알려졌다. 일각에서는 거래소 영업 전면 금지도 언급되고 있는 것으로 전해진다. 다만 법무부 외 정부 부처들은 거래소 영업 금지에 대해서는 신중한 모습을 보이고 있다.[안소영 기자 seenrun",https://finance.naver.com/news/market_special_read.nhn?article_id=0000392115&office_id=366&type=title&keyword=
10169,실적부진,LG디스플레이,"LG디스플레이, LCD 업황악화로 실적부진 우려 '약세'",2017-12-11,"[이데일리 오희나 기자] LG디스플레이가 LCD 업황 악화에 따른 실적 부진 우려에 약세를 보이고 있다.11일 오전 9시3분 현재 LG디스플레이(034220)는 전거래일보다 0.51%(150원) 내린 2만9500원에 거래되고 있다. 이날 이순학 한화투자증권 연구원은 “LCD 패널 산업이 예상보다 빠른 속도로 하락기에 접어들어 동사의 실적 역시 급격히 악화되는 중”이라며 “LG디스플레이의 4분기 실적이 매출액 6조9000억원, 영업이익 2110억원으로 시장 컨센서스 영업이익 3430억원을 크게 하회할 것”이라고 전망했다. 이 연구원은 “LCD 패널 산업이 예상보다 급격히 악화됨에 따라 실적 개선 시기를 내다보는 것이 불투명해졌고 OLED 사업에 대한 기대감만으로 매수를 추천하기 어려워졌다”며 “적어도 내년 2분기 경 신규 OLED 공장인 E6의 양산 수율이 안정화되는 것이 확인된 후에 매수해도 늦지 않다”고 판단했다.오희나 (hnoh",https://finance.naver.com/news/market_special_read.nhn?article_id=0003989093&office_id=018&type=title&keyword=
10180,실적부진,현대중공업,"현대중공업, 조선업 실적 부진 전망에 급락",2017-12-08,"[아시아경제 조강욱 기자] 현대중공업이 내년 조선업 실적 부진 전망에 급락하고 있다.8일 오후 2시54분 현재 현대중공업 주가는 전 거래일보다 7.33% 떨어진 12만6500원에 거래되고 있다.최근 삼성중공업이 올해와 내년 대규모 적자를 예고한 가운데 다른 조선사도 내년 실적 부진을 피하기 어려울 것이란 전망이 나오고 있다.이에 정부는 이날 산업경쟁력강화 관계장관회의에서 조선업 현황 및 대응방향을 논의하고 원가절감 등 자구계획 이행에 속도를 내는 것은 물론, 중장기 방향을 담은 '조선산업 혁신성장 추진방안'을 내년 초까지 마련하기로 했다. 이날 현대중공업이 막바지 수주전을 펼쳐 복수의 VLCC(초대형 원유운반선) 건조 일감을 따냈다는 보도가 나왔지만 업황 부진으로 위축된 투자심리를 막지 못했다.조강욱 기자 jomarok",https://finance.naver.com/news/market_special_read.nhn?article_id=0004136340&office_id=277&type=title&keyword=
10189,기타,진에어,"한진칼, 진에어 상장 첫날 공모가 밑돌자 '동시 약세'",2017-12-08,[이데일리 정수영 기자] 한진칼(180640)은 8일 상장한 종속회사 진에어(272450) 주가가 공모가 밑으로 떨어지면서 동시 약세다. 이날 오전 10시3분 현재 한진칼은 전날보다 2.65% 떨어진 1만8450원에 거래되고 있다. 이날 유가증권시장에 신규 상장한 진에어도 같은 시각 시초가 대비 1.22% 떨어진 2만8350원으로 공모가 밑으로 떨어지고 있다. 한진칼은 지난 6일 공시를 통해 진에어 상장 이후 자사의 보유 지분율이 60%라고 밝혔다. 진에어의 공모가는 3만1800원이다.정수영 (grassdew,https://finance.naver.com/news/market_special_read.nhn?article_id=0003987906&office_id=018&type=title&keyword=
10189,기타,한진칼,"한진칼, 진에어 상장 첫날 공모가 밑돌자 '동시 약세'",2017-12-08,[이데일리 정수영 기자] 한진칼(180640)은 8일 상장한 종속회사 진에어(272450) 주가가 공모가 밑으로 떨어지면서 동시 약세다. 이날 오전 10시3분 현재 한진칼은 전날보다 2.65% 떨어진 1만8450원에 거래되고 있다. 이날 유가증권시장에 신규 상장한 진에어도 같은 시각 시초가 대비 1.22% 떨어진 2만8350원으로 공모가 밑으로 떨어지고 있다. 한진칼은 지난 6일 공시를 통해 진에어 상장 이후 자사의 보유 지분율이 60%라고 밝혔다. 진에어의 공모가는 3만1800원이다.정수영 (grassdew,https://finance.naver.com/news/market_special_read.nhn?article_id=0003987906&office_id=018&type=title&keyword=
10191,업종이슈,현대위아,"현대위아, ""외형성장 정체"" 2%↓",2017-12-08,"[아시아경제 문채석 기자]현대위아가 2% 가까이 내리고 있다. 외형성장이 지체되고 있단 분석이 나온다. 8일 오전 9시54분 현재 현대위아는 전 거래일보다 120원(1.80%) 내린 6만5400원에 거래되고 있다. 권순우 SK증권 연구원은 ""중국 구매세 종료로 누엔진이 회복되고 디젤엔진 가동으로 현대위아의 외형성장을 기대했지만 중국의 정책 변경과 유럽 기업 중심으로 일어난 디젤게이트 이슈 등으로 외형성장이 정체되고 있다""며 ""내년에는 가솔린 혼류생산과 파워트레인 변경으로 기계와 엔진 부문 매출이 늘고 중국 정책 종료로 중국법인 실적이 회복될 것으로 보인다""고 말했다. 문채석 기자 chaeso",https://finance.naver.com/news/market_special_read.nhn?article_id=0004136023&office_id=277&type=title&keyword=
10198,기타,금호타이어,"금호타이어, 법정관리 우려에 이틀째 '급락'",2017-12-08,"금호타이어가 법정관리 우려에 연일 급락세다.8일 오전 9시26분 현재 금호타이어는 전날보다 650원(13.46%) 내린 4180원에 거래 중이다. 장중 4055원까지 하락하면서 52주 신저가를 경신했다.금호타이어는 전날 법정관리의 일종인 프리패키지드플랜(P-플랜)에 따라 처리될 가능성이 높다는 보도에 하한가를 기록했다. 금호타이어는 전날 오후 공시를 통해 ""경영정상화를 위해 9월29일 채권은행공동관리절차를 개시했다""며 ""현재 경영정상화 방안 마련을 위해 실사를 진행 중이며 언론에 보도된 사항과 관련해 구체적으로 결정된 사항은 없다""고 밝혔다.금호타이어가 P-플랜으로 갈 경우 금호타이어 주식은 관리종목으로 지정된다. 이후 법원이 회생계획안 등을 검토해 주식 상장폐지나 거래정지 여부를 결정한다.안혜원 한경닷컴 기자 anhw",https://finance.naver.com/news/market_special_read.nhn?article_id=0003862662&office_id=015&type=title&keyword=
10201,기타,동양피스톤,"동양피스톤, 상장 첫날 공모가 대비 12% 약세",2017-12-08,"[아시아경제 권성회 기자] 동양피스톤이 코스피 상장 첫날 공모가보다 낮은 주가를 형성하고 있다.8일 오전 9시25분 현재 동양피스톤은 4990원에 거래되고 있다. 공모가 5700원에 비해 12.46% 낮은 금액이다.동양피스톤은 이날 5130원으로 시작한 뒤, 장중 한때 4430원까지 미끄러지기도 했다. 이후 낙폭을 만회하면서 5000원선을 넘보는 모양새다.동양피스톤은 1977년 설립된 내연기관용 엔진피스톤을 생산하는 업체다.권성회 기자 street",https://finance.naver.com/news/market_special_read.nhn?article_id=0004135978&office_id=277&type=title&keyword=
10203,기타,동양피스톤,"동양피스톤, 상장 첫날 약세…공모가 하회",2017-12-08,자동차용 피스톤업체 동양피스톤이 유가증권시장 상장 첫날 약세를 나타내 공모가를 하회했다.8일 동양피스톤은 공모가(5700원)보다 낮은 5130원에 시초가를 결정했다. 오전 9시16분 현재 시초가 대비 280원(5.46%) 내린 2850원에 거래되고 있다.오정민 한경닷컴 기자 blooming,https://finance.naver.com/news/market_special_read.nhn?article_id=0003862656&office_id=015&type=title&keyword=
