"종목코드","cb_all","label_all","category","title1","date","news","urls","label_pred","year","매출액","자산총계","영업이익률","부채비율","EPS","buliding","buildingyear"
270,"기아자동차",17180,"기타","현대차, 24만대 강제 리콜 처분 소식에 소폭 하락",2017-05-12,"
현대차(005380)가 강제 리콜 처분을 받았다는 소식에 소폭 하락하고 있다.12일 오전 11시 7분 현재 현대차는 전날보다 1.27%(2000원) 내린 15만5500원에 거래되고 있다. 형제주인 기아차(000270)는 0.81% 소폭 하락 중이다.국토교통부(이하 국토부)는 이날 현대·기아차의 차량제작 결함 5건에 대해 5월 12일자로 리콜 처분을 통보했다고 밝혔다. 시정 대상 차량은 12개 차종 24만대로 추정되고 있다.이번에 최종 리콜 처분된 5개 결함은▲아반떼, i30 차량의 진공파이프 손상▲모하비 차량의 허브너트 풀림▲제네시스·에쿠스 차량의 캐니스터 통기저항 과다▲쏘나타, 쏘나타 하이브리드, 제네시스 등 3개 차종 주차브레이크 미점등▲쏘렌토, 투싼, 스포티지, 싼타페, 카니발 등 5개 차량의 R엔진 연료호스 손상 현상 등이다.현대차는 이날로부터 25일 이내에 국토부에 결함 시정 계획서를 제출하고, 리콜 계획에 대한 신문 공고와 해당 자동차 소유자에 대한 우편 통지도 30일 이내에 해야 한다.앞서 국토부는 지난 4월 23일 전 현대차 직원이 제보한 내용을 바탕으로 5건의 결함에 대해 리콜이 필요하다는 결론을 내리고, 현대차에 시정할 것을 권고한 바 있다. 그러나 현대차는 지난달 25일 이를 수용할 수 없다는 입장을 밝혔고, 이에 국토부는 지난 8일 강제리콜 당위성에 대한 청문절차를 진행했다.한편 현대차는 이날 강제리콜 결정을 수용하고 국토부가 권고한 무상수리 9건에 대해서도 계획을 수립해 추진할 것이라고 밝혔다.익명을 요구한 한 증권사 연구원은 “이번 리콜 처분로 인해 현대차는 직접적인 비용이 발생하고, 앞으로의 품질 문제 해결을 위해 충당금도 마련해야 하기 때문에 이익 측면에서 부정적인 영향을 받을 것”이라며 “다만, 이는 이미 주가에 반영된 악재이기 때문에 큰 반응이 나타나지는 않고 있다”고 분석했다.[이선목 기자 letswin","https://finance.naver.com/news/market_special_read.nhn?article_id=0000369141&office_id=366&type=title&keyword=","비리의혹",2017,527129,508893,4.67,91.46,6795,"1944.12.10",1944
270,"기아자동차",17537,"실적부진","기아차, 가동률·인센티브 악화 불가피···목표주가 4만원-메리츠종금",2017-04-28,"[서울경제] 메리츠종금증권은 기아차(000270)가 재고 축소를 위해 가동률과 인센티브 악화가 불가피해졌다고 목표주가를 4만원으로 하향 조정했다. 28일 메리츠종금은 올해 기아차의 영업이익 추정치가 8.4% 가량 하향했다고 밝혔다. 기대 이하의 북미공장 출고판매 실적, 세타2엔진 리콜 관련 충당금 반영 등이 원인이었다. 특히 기아차는 최근 실적 컨퍼런스콜을 통해 경영 중심화두로 높아진 재고에 대한 관리의 필요성을 강조했다. 이를 위해 미국·멕시코·중국공장의 가동률 조정과 현지 시장 인센티브 증가가 불가피할 전망이다. 김준성 메리츠종금 연구원은 “중국 판매부진 지속과 더불어 회사의 재고관리 강화에 따른 가동률 하락으로 올해 판매볼륨은 기존 회사의 가이던스(317만대)를 하회하는 290만대에 그칠 전망”이라며 “중국 판매 볼륨 회복, 2009년 5월 이후 가장 높은 수준인 5개월의 북미재고 정상화가 필요하다”고 말했다. /박시진기자 see1205","https://finance.naver.com/news/market_special_read.nhn?article_id=0003023933&office_id=011&type=title&keyword=","실적부진",2017,527129,508893,4.67,91.46,6795,"1944.12.10",1944
270,"기아자동차",8524,"실적부진","현대차 3형제, 어닝쇼크에 일제히 '약세'",2018-01-26,"
【서울=뉴시스】【서울=뉴시스】김형섭 기자 = 현대차(005380)와 기아차(000270), 현대모비스(012330) 등 현대차그룹 3형제가 지난해 실적 악화의 영향으로 26일 장 초반 일제히 약세다.이날 오전 9시42분 현재 유가증권시장에서 현대차는 전 거래일 대비 5.36%(8500원) 내린 15만원에 거래되고 있다. 기아차도 3.69%(1250원) 내린 3만2650원에 거래 중이며 현대모비스는 9.33%(2만5000원) 떨어진 24만3000원을 가리키고 있다.전날 현대차는 지난해 연결 재무제표 기준 영업이익이 4조5747억원으로 전년대비 11.9% 감소했다고 공시했다. 현대차의 연간 영업이익이 5조원 아래로 떨어진 것은 국제회계기준(IFRS)을 도입한 2010년 이후 처음이다. 같은 기간 매출은 2.9% 증가한 96조3761억원, 순이익은 25.4% 감소한 4조5464억원을 각각 나타냈다.기아차의 지난해 영업이익도 통상임금 패소 및 중국에서의 판매율 감소 등의 악재로 인해 큰 폭으로 하락했다. 기아차의 지난해 연결 기준 영업이익은 6622억원으로 전년대비 73.1% 줄었다. 같은 기간 매출은 52조5357억원으로 0.7% 증가했지만 당기순이익은 9680억원으로 64.9% 감소했다.현대모비스 역시 환율변동과 중국시장 판매악화, 국내 파업 등의 영향으로 큰 폭의 실적 하락을 기록했다. 현대모비스의 지난해 연결 기준 영업이익은 전년보다 29.8% 감소한 2조382억원을 나타냈다. 같은 기간 매출액은 8.1% 감소한 35조1446억원, 순이익은 48.2% 감소한 1조5787억원을 각각 나타냈다. ephites","https://finance.naver.com/news/market_special_read.nhn?article_id=0008414111&office_id=003&type=title&keyword=","실적부진",2018,535357,522944,1.24,94.68,2388,"1944.12.10",1944
370,"한화손해보험",13263,"유상증자","한화손해보험, 유상증자 결정에 장 초반 하락",2017-09-11," 한화손해보험이 대규모 유상증자를 결정했다는 소식에 장 초반 하락 출발하고 있다.  11일 오전 9시 44분 현재 코스피시장에서 한화손해보험은 전거래일 대비 500원(5.69%) 하락한 8280원에 거래되고 있다. 장 초반에는 8000원까지 하락하기도 했다.  앞서 한화손해보험은 2600만주(기존 발행주식수의 28.7%) 유상증자를 결정했다고 지난 8일 공시했다.  할인율은 10%로, 예정 발행가액은 8280원이다. 예상 조달금액은 2153억원이며 주주우선 공모 방식으로 우리사주조합 및 구주주 우선배정된다. 미청약분은 일반공모로 배정된다.   bhoon","https://finance.naver.com/news/market_special_read.nhn?article_id=0003872069&office_id=014&type=title&keyword=","유상증자",2017,61931,132833,2.19,1401.81,1219,"1946.04.01",1946
400,"롯데손해보험",16857,"기타","롯데그룹주, 지주사 전환 불확실성에 약세",2017-05-23,"롯데그룹이 지주사 전환에 대한 불확실성 확대에 동반 약세다.23일 오전 9시 24분 현재  롯데쇼핑(023530)은 전날보다 2.01%(5500원) 내린 26만8000원에 거래되고 있다. 롯데제과(004990)도 1.63% 하락했고, 롯데푸드(002270)와 롯데칠성(005300)은 각각 1.53%, 1.30% 내렸다. 이외 롯데하이마트(071840)와 롯데케미칼(011170), 롯데손해보험(000400)등도 소폭 하락 중이다.신동빈 롯데그룹 회장과 그룹 경영권 분쟁 중인 신동주 전 일본 롯데홀딩스 부회장은 전날 서울중앙지방법원에 롯데제과, 롯데쇼핑, 롯데칠성, 롯데푸드 4개 회사 분할·합병을 위한 주주총회 결의를 금지해달라는 가처분 신청서를 제출했다.[이선목 기자 letswin","https://finance.naver.com/news/market_special_read.nhn?article_id=0000370286&office_id=366&type=title&keyword=","비리의혹",2017,30270,110975,1.18,2113.35,216,"1946.05.20",1946
400,"롯데손해보험",7342,"비리의혹","롯데그룹주, 신동빈 회장 구속 소식에 동반 하락세",2018-02-14,"신동빈 롯데그룹 회장의 법정구속 소식에 롯데그룹주가 14일 동반 하락세를 보이고 있다.그룹 지주사인 롯데지주(004990)는 이날 오전 9시56분 현재 유가증권 시장에서 전 거래일보다 4.67% 하락한 6만3300원에 거래되고 있다.롯데칠성(005300)(-3.13%), 롯데손해보험(000400)(-3.04%), 롯데하이마트(071840)(-2.68%), 롯데푸드(002270)(-2.49%), 롯데쇼핑(023530)(-0.68%), 현대정보기술(026180)(-0.45%), 롯데정밀화학(004000)(-0.14%) 등 다른 계열사주도 모두 내림세다.신동빈 회장의 구속이 악재가 됐다. 전날 서울중앙지법 형사합의22부(김세윤 부장판사)는 뇌물 공여 혐의로 기소된 신 회장에게 징역 2년 6개월의 실형을 선고하고 법정 구속했다.뇌물공여액으로 평가된 70억원은 추징했다.[김유정 기자 kyj","https://finance.naver.com/news/market_special_read.nhn?article_id=0000399029&office_id=366&type=title&keyword=","비리의혹",2018,33179,128022,3.05,2239.35,556,"1946.05.20",1946
520,"삼일제약",5065,"기타","삼일제약, 하루만에 하락전환..3.96%↓",2018-03-26," 삼일제약이 전 거래일 급등세에서 하락전환했다.  26일 오전 9시30분 현재 코스피에서 삼일제약은 전거래일 대비 3.96% 하락한 2만6650원에 거래중이다. 삼일제약은 이날 개장초 4% 넘게 상승하면서 전거래일의 강세를 이어가는듯 했으나, 상승폭이 줄어들면서 하락세로 바뀌었다. 지난 23일에는 29.98% 급등세로 거래를 마친바 있다.   ahnman","https://finance.naver.com/news/market_special_read.nhn?article_id=0003989016&office_id=014&type=title&keyword=","비리의혹",2018,920,1355,1.42,164.77,-221,"1947.10.07",1947
520,"삼일제약",2895,"비리의혹","제약·바이오, 삼성바이오 '회계위반' 충격에 동반 하락",2018-05-02,"삼성바이오로직스 분식회계 파문으로 제약·바이오주들이 회계처리 방식이 다시 도마에 오르면서 동반 하락세를 보이고 있다.2일 오전 9시11분 삼성바이오로직스(207940)는 전 거래일 대비 8만3000원 내린(-17.01%) 40만5000원에 거래되고 있다.전날 금융감독원은 삼성바이오로직스를 특별감리한 결과 회계처리 위반이 있었던 것으로 잠정 결론내렸다. 금감원은 ""삼성바이오로직스가 2015년 종속회사였던 삼성바이오에피스를 관계회사로 인식해 자산과 이익을 부풀렸다""고 판단했다. 다음달 열리는 금융위원회 산하 증권선물위원회에서 제재 수위가 결정될 전망이다.금감원이 현재 제약·바이오주 10곳을 대상으로 개발비 회계처리 방식에 대한 테마감리를 진행 중인 상황이라 이번 감리 결과가 투자심리를 약화시키고 있다.유가증권시장에서 셀트리온(068270)이 1%대의 하락세를 보이고 있고, 삼일제약(000520)(-8.74%), 한올바이오파마(009420)(-6.22%), 동성제약(002210)(-6.03%), 우리들제약(004720)(-5.04%), 파미셀(005690)(-4.91%) 등도 동반 하락중이다.코스닥시장에서 셀트리온제약(068760), 셀트리온헬스케어(091990)등도 1~2% 대 내리고 있고, 이 외에 오스코텍(039200)(-8.13%), 팬젠(222110)(-7.24%) 이수앱지스(086890)(-6.64%), 메디포스트(078160)(-6.08%), 차바이오텍(085660)(-6.05%) 등 제약바이오 종목 대부분이 하락세다.[김유정 기자 kyj","https://finance.naver.com/news/market_special_read.nhn?article_id=0000405068&office_id=366&type=title&keyword=","비리의혹",2018,920,1355,1.42,164.77,-221,"1947.10.07",1947
540,"흥국화재",11795,"실적부진","흥국화재, 3Q 영업이익 급감…약세",2017-10-27,"[이데일리 이명철 기자] 흥국화재(000540)가 3분기 실적 부진 소식에 약세다.27일 오전 9시32분 현재 흥국화재 주가는 전일대비 7.22% 내린 5910원을 기록 중이다. 3분기 이익 급감에 따른 실망감이 매도세로 반영되는 분위기다.회사는 전날 장 종료 후 올해 3분기 영업이익이 88억원으로 전년동기대비 66.7% 감소한 것으로 잠정 집계됐다고 공시했다. 매출액과 당기순이익도 같은기간 각각 6.5%, 74.9% 줄어든 7847억원, 46억원이다.이명철 (twomc","https://finance.naver.com/news/market_special_read.nhn?article_id=0003955051&office_id=018&type=title&keyword=","실적부진",2017,43360,102160,0.36,1749.86,483,"1948.03.15",1948
640,"동아쏘시오홀딩스",14395,"비리의혹","동아쏘시오홀딩스, 강 회장 구속에 계열사 동반 약세",2017-08-08,"[머니투데이 오정은 기자] 강정석 동아쏘시오홀딩스그룹 회장의 구속 소식에 동아쏘시오홀딩스 계열사 주가가 동반 약세를 보이고 있다. 8일 오전 10시 6분 현재 코스피 시장에서 동아쏘시오홀딩스는 전일대비 500원(0.39%) 내린 12만6500원에 거래 중이다. 동아에스티도 0.61% 내리고 있으며 에스티팜은 2.18% 약세다. 옛 동아제약의 지주회사인 동아쏘시오홀딩스의 강정석 회장은 전일 의약품 리베이트 비리에 연루된 혐의로 구속됐다. 부산지법 동부지원 최경서 영장전담 부장판사는 7일 강 회장의 영장실질심사에서 “범죄혐의가 소명되고 증거인멸의 우려가 있다”며 구속영장을 발부했다. [","https://finance.naver.com/news/market_special_read.nhn?article_id=0003916338&office_id=008&type=title&keyword=","비리의혹",2017,7262,14022,10.47,60.1,28395,"1949.08.09",1949
660,"SK하이닉스",16837,"대규모매도","SK하이닉스, '외인 팔자'에 약세",2017-05-23,"[아시아경제 박나영 기자]SK하이닉스가 외국인 매도세에 약세다. 23일 SK하이닉스는 전 거래일 대비 800원(1.43%) 하락한 5만5200원에 거래 중이다. 이 시각 매도창구 상위매 맥쿼리, 모건스탠리, CS, DSK 등 외국계 증권사 다수가 이름을 올리고 있다. 전날 3% 이상 가파른 상승세를 보인 데 따른 '숨고르기'로 풀이된다.  박나영 기자 bohena","https://finance.naver.com/news/market_special_read.nhn?article_id=0003999592&office_id=277&type=title&keyword=","대규모매도",2017,171980,322160,19.05,34.1,4057,"1949.10.15",1949
660,"SK하이닉스",17684,"기타","SK하이닉스, 사상 최대 분기 영업이익에도 하락",2017-04-25,"
SK하이닉스(000660)가 분기 기준 사상 최대 영업이익을 발표했지만 하락하고 있다.25일 오전 9시 45분 현재 SK하이닉스는 전날보다 0.76%(400원) 하락한 5만2000원에 거래되고 있다.SK하이닉스는 이날 올해 1분기 실적을 발표했다. 영업이익은 분기 기준으로 사상 최대치다.이날 공시에 따르면 SK하이닉스의 올해 1분기 연결 기준 영업이익은 지난해 같은 기간 대비 339% 늘어난 2조4676억원, 매출액은 72% 증가한 6조2895억원을 기록했다.송명섭 하이투자증권 연구원은 최근 리포트를 통해 “SK하이닉스의 올해 1분기 영업이익이 예상치를 웃돌겠지만, 중국 IT 업체들의 제고 감축이 발생할 예정인데다 마진이 급격히 악화되고 있어 반도체 수요는 곧 둔화될 가능성이 높다”고 지적했다.송 연구원은 “반도체 업황과 3분기 실적 악화 가능성을 반영해 SK하이닉스의 목표주가를 기존 6만원에서 5만8000원으로 하향 조정한다”고 말했다.[이선목 기자 letswin","https://finance.naver.com/news/market_special_read.nhn?article_id=0000367393&office_id=366&type=title&keyword=","실적부진",2017,171980,322160,19.05,34.1,4057,"1949.10.15",1949
